股票代码,股票名称,板块名称
002408,齐翔腾达,标普道琼斯A股
600380,健康元,标普道琼斯A股
600482,中国动力,标普道琼斯A股
601098,中南传媒,标普道琼斯A股
603666,亿嘉和,标普道琼斯A股
000538,云南白药,标普道琼斯A股
000831,中国稀土,标普道琼斯A股
002044,美年健康,标普道琼斯A股
600111,北方稀土,标普道琼斯A股
600258,首旅酒店,标普道琼斯A股
600388,ST龙净,标普道琼斯A股
600525,长园集团,标普道琼斯A股
002276,万马股份,标普道琼斯A股
600004,白云机场,标普道琼斯A股
600160,巨化股份,标普道琼斯A股
600172,黄河旋风,标普道琼斯A股
603556,海兴电力,标普道琼斯A股
603997,继峰股份,标普道琼斯A股
000999,华润三九,标普道琼斯A股
002568,百润股份,标普道琼斯A股
600325,华发股份,标普道琼斯A股
600406,国电南瑞,标普道琼斯A股
600499,科达制造,标普道琼斯A股
600699,均胜电子,标普道琼斯A股
600860,京城股份,标普道琼斯A股
000887,中鼎股份,标普道琼斯A股
002202,金风科技,标普道琼斯A股
002281,光迅科技,标普道琼斯A股
002317,众生药业,标普道琼斯A股
002468,申通快递,标普道琼斯A股
600201,生物股份,标普道琼斯A股
600850,电科数字,标普道琼斯A股
603883,老百姓,标普道琼斯A股
000876,新希望,标普道琼斯A股
002092,中泰化学,标普道琼斯A股
002217,合力泰,标普道琼斯A股
002446,盛路通信,标普道琼斯A股
002611,东方精工,标普道琼斯A股
600315,上海家化,标普道琼斯A股
600415,小商品城,标普道琼斯A股
600438,通威股份,标普道琼斯A股
600557,康缘药业,标普道琼斯A股
600985,淮北矿业,标普道琼斯A股
601001,晋控煤业,标普道琼斯A股
603569,长久物流,标普道琼斯A股
000061,农产品,标普道琼斯A股
000066,中国长城,标普道琼斯A股
002002,鸿达兴业,标普道琼斯A股
600312,平高电气,标普道琼斯A股
603387,基蛋生物,标普道琼斯A股
603595,东尼电子,标普道琼斯A股
000723,美锦能源,标普道琼斯A股
000921,海信家电,标普道琼斯A股
002032,苏泊尔,标普道琼斯A股
002157,正邦科技,标普道琼斯A股
002603,以岭药业,标普道琼斯A股
600123,兰花科创,标普道琼斯A股
600587,新华医疗,标普道琼斯A股
600660,福耀玻璃,标普道琼斯A股
600694,大商股份,标普道琼斯A股
601311,骆驼股份,标普道琼斯A股
603888,新华网,标普道琼斯A股
000703,恒逸石化,标普道琼斯A股
000739,普洛药业,标普道琼斯A股
002027,分众传媒,标普道琼斯A股
002124,天邦食品,标普道琼斯A股
002242,九阳股份,标普道琼斯A股
002434,万里扬,标普道琼斯A股
002498,汉缆股份,标普道琼斯A股
002547,春兴精工,标普道琼斯A股
002726,龙大美食,标普道琼斯A股
002930,宏川智慧,标普道琼斯A股
600122,ST宏图,标普道琼斯A股
601881,中国银河,标普道琼斯A股
601990,南京证券,标普道琼斯A股
603156,养元饮品,标普道琼斯A股
603568,伟明环保,标普道琼斯A股
603583,捷昌驱动,标普道琼斯A股
603993,洛阳钼业,标普道琼斯A股
000861,海印股份,标普道琼斯A股
000895,双汇发展,标普道琼斯A股
002382,蓝帆医疗,标普道琼斯A股
002503,搜于特,标普道琼斯A股
002690,美亚光电,标普道琼斯A股
600026,中远海能,标普道琼斯A股
600073,上海梅林,标普道琼斯A股
600230,沧州大化,标普道琼斯A股
600387,海越能源,标普道琼斯A股
600459,贵研铂业,标普道琼斯A股
600502,安徽建工,标普道琼斯A股
600673,东阳光,标普道琼斯A股
600846,同济科技,标普道琼斯A股
600887,伊利股份,标普道琼斯A股
601801,皖新传媒,标普道琼斯A股
603707,健友股份,标普道琼斯A股
603757,大元泵业,标普道琼斯A股
000046,泛海控股,标普道琼斯A股
000150,*ST宜康,标普道琼斯A股
000540,中天金融,标普道琼斯A股
000559,万向钱潮,标普道琼斯A股
000761,本钢板材,标普道琼斯A股
000766,通化金马,标普道琼斯A股
000882,华联股份,标普道琼斯A股
000989,九芝堂,标普道琼斯A股
002183,怡亚通,标普道琼斯A股
002310,东方园林,标普道琼斯A股
002413,雷科防务,标普道琼斯A股
002419,天虹股份,标普道琼斯A股
002426,胜利精密,标普道琼斯A股
002490,山东墨龙,标普道琼斯A股
002506,协鑫集成,标普道琼斯A股
600085,同仁堂,标普道琼斯A股
600170,上海建工,标普道琼斯A股
600196,复星医药,标普道琼斯A股
600206,有研新材,标普道琼斯A股
600282,南钢股份,标普道琼斯A股
600297,广汇汽车,标普道琼斯A股
600577,精达股份,标普道琼斯A股
600598,北大荒,标普道琼斯A股
600867,通化东宝,标普道琼斯A股
601880,辽港股份,标普道琼斯A股
603098,森特股份,标普道琼斯A股
000415,渤海租赁,标普道琼斯A股
000516,国际医学,标普道琼斯A股
000625,长安汽车,标普道琼斯A股
000732,ST泰禾,标普道琼斯A股
000735,罗牛山,标普道琼斯A股
000793,华闻集团,标普道琼斯A股
000860,顺鑫农业,标普道琼斯A股
000878,云南铜业,标普道琼斯A股
000936,华西股份,标普道琼斯A股
000937,冀中能源,标普道琼斯A股
000990,诚志股份,标普道琼斯A股
002024,ST易购,标普道琼斯A股
002203,海亮股份,标普道琼斯A股
002204,大连重工,标普道琼斯A股
002267,陕天然气,标普道琼斯A股
002416,爱施德,标普道琼斯A股
002421,达实智能,标普道琼斯A股
002437,誉衡药业,标普道琼斯A股
002505,鹏都农牧,标普道琼斯A股
002662,京威股份,标普道琼斯A股
002677,浙江美大,标普道琼斯A股
002936,郑州银行,标普道琼斯A股
002948,青岛银行,标普道琼斯A股
600010,包钢股份,标普道琼斯A股
600016,民生银行,标普道琼斯A股
600025,华能水电,标普道琼斯A股
600239,ST云城,标普道琼斯A股
600252,中恒集团,标普道琼斯A股
600393,粤泰股份,标普道琼斯A股
600395,盘江股份,标普道琼斯A股
600545,卓郎智能,标普道琼斯A股
600682,南京新百,标普道琼斯A股
600728,佳都科技,标普道琼斯A股
601016,节能风电,标普道琼斯A股
601099,太平洋,标普道琼斯A股
601162,天风证券,标普道琼斯A股
601216,君正集团,标普道琼斯A股
601222,林洋能源,标普道琼斯A股
601360,三六零,标普道琼斯A股
601766,中国中车,标普道琼斯A股
601860,紫金银行,标普道琼斯A股
601866,中远海发,标普道琼斯A股
603959,百利科技,标普道琼斯A股
000008,神州高铁,标普道琼斯A股
000025,特力A,标普道琼斯A股
000036,华联控股,标普道琼斯A股
000078,海王生物,标普道琼斯A股
000166,申万宏源,标普道琼斯A股
000413,东旭光电,标普道琼斯A股
000425,徐工机械,标普道琼斯A股
000552,靖远煤电,标普道琼斯A股
000656,金科股份,标普道琼斯A股
000667,美好置业,标普道琼斯A股
000671,阳光城,标普道琼斯A股
000980,众泰汽车,标普道琼斯A股
002010,传化智联,标普道琼斯A股
002097,山河智能,标普道琼斯A股
002256,兆新股份,标普道琼斯A股
002266,浙富控股,标普道琼斯A股
002376,新北洋,标普道琼斯A股
002422,科伦药业,标普道琼斯A股
002482,ST广田,标普道琼斯A股
002610,爱康科技,标普道琼斯A股
002697,红旗连锁,标普道琼斯A股
002716,金贵银业,标普道琼斯A股
600039,四川路桥,标普道琼斯A股
600120,浙江东方,标普道琼斯A股
600138,中青旅,标普道琼斯A股
600162,香江控股,标普道琼斯A股
600299,安迪苏,标普道琼斯A股
600466,蓝光发展,标普道琼斯A股
600489,中金黄金,标普道琼斯A股
600565,迪马股份,标普道琼斯A股
600597,光明乳业,标普道琼斯A股
600664,哈药股份,标普道琼斯A股
600693,东百集团,标普道琼斯A股
600742,一汽富维,标普道琼斯A股
600775,南京熊猫,标普道琼斯A股
600777,新潮能源,标普道琼斯A股
600816,ST安信,标普道琼斯A股
600837,海通证券,标普道琼斯A股
600863,内蒙华电,标普道琼斯A股
601018,宁波港,标普道琼斯A股
601169,北京银行,标普道琼斯A股
601288,农业银行,标普道琼斯A股
601298,青岛港,标普道琼斯A股
601328,交通银行,标普道琼斯A股
601398,工商银行,标普道琼斯A股
601666,平煤股份,标普道琼斯A股
601933,永辉超市,标普道琼斯A股
603077,和邦生物,标普道琼斯A股
000089,深圳机场,标普道琼斯A股
000536,华映科技,标普道琼斯A股
000631,顺发恒业,标普道琼斯A股
000709,河钢股份,标普道琼斯A股
000727,冠捷科技,标普道琼斯A股
000750,国海证券,标普道琼斯A股
000875,吉电股份,标普道琼斯A股
000961,中南建设,标普道琼斯A股
000969,安泰科技,标普道琼斯A股
000976,华铁股份,标普道琼斯A股
000983,山西焦煤,标普道琼斯A股
002020,京新药业,标普道琼斯A股
002061,浙江交科,标普道琼斯A股
002099,海翔药业,标普道琼斯A股
002108,沧州明珠,标普道琼斯A股
002146,荣盛发展,标普道琼斯A股
002370,亚太药业,标普道琼斯A股
002542,中化岩土,标普道琼斯A股
002673,西部证券,标普道琼斯A股
002807,江阴银行,标普道琼斯A股
002939,长城证券,标普道琼斯A股
600015,华夏银行,标普道琼斯A股
600261,阳光照明,标普道琼斯A股
600273,嘉化能源,标普道琼斯A股
600310,桂东电力,标普道琼斯A股
600369,西南证券,标普道琼斯A股
600491,龙元建设,标普道琼斯A股
600567,山鹰国际,标普道琼斯A股
600642,申能股份,标普道琼斯A股
600757,长江传媒,标普道琼斯A股
600795,国电电力,标普道琼斯A股
600811,东方集团,标普道琼斯A股
600973,宝胜股份,标普道琼斯A股
601005,重庆钢铁,标普道琼斯A股
601198,东兴证券,标普道琼斯A股
601333,广深铁路,标普道琼斯A股
601908,京运通,标普道琼斯A股
601992,金隅集团,标普道琼斯A股
603367,辰欣药业,标普道琼斯A股
000563,陕国投A,标普道琼斯A股
000591,太阳能,标普道琼斯A股
000597,东北制药,标普道琼斯A股
000630,铜陵有色,标普道琼斯A股
000683,远兴能源,标普道琼斯A股
000686,东北证券,标普道琼斯A股
000728,国元证券,标普道琼斯A股
000783,长江证券,标普道琼斯A股
000826,启迪环境,标普道琼斯A股
000883,湖北能源,标普道琼斯A股
000987,越秀资本,标普道琼斯A股
002065,东华软件,标普道琼斯A股
002085,万丰奥威,标普道琼斯A股
002110,三钢闽光,标普道琼斯A股
002118,紫鑫药业,标普道琼斯A股
002249,大洋电机,标普道琼斯A股
002344,海宁皮城,标普道琼斯A股
002364,中恒电气,标普道琼斯A股
002491,通鼎互联,标普道琼斯A股
002507,涪陵榨菜,标普道琼斯A股
002512,达华智能,标普道琼斯A股
002573,清新环境,标普道琼斯A股
002589,瑞康医药,标普道琼斯A股
002701,奥瑞金,标普道琼斯A股
002797,第一创业,标普道琼斯A股
600000,浦发银行,标普道琼斯A股
600018,上港集团,标普道琼斯A股
600029,南方航空,标普道琼斯A股
600104,上汽集团,标普道琼斯A股
600109,国金证券,标普道琼斯A股
600295,鄂尔多斯,标普道琼斯A股
600418,江淮汽车,标普道琼斯A股
600439,瑞贝卡,标普道琼斯A股
600495,晋西车轴,标普道琼斯A股
600507,方大特钢,标普道琼斯A股
600516,方大炭素,标普道琼斯A股
600611,大众交通,标普道琼斯A股
600635,大众公用,标普道琼斯A股
600681,百川能源,标普道琼斯A股
600688,上海石化,标普道琼斯A股
600823,世茂股份,标普道琼斯A股
600871,石化油服,标普道琼斯A股
600874,创业环保,标普道琼斯A股
600895,张江高科,标普道琼斯A股
600909,华安证券,标普道琼斯A股
601111,中国国航,标普道琼斯A股
601158,重庆水务,标普道琼斯A股
601375,中原证券,标普道琼斯A股
601727,上海电气,标普道琼斯A股
601997,贵阳银行,标普道琼斯A股
603669,灵康药业,标普道琼斯A股
603808,歌力思,标普道琼斯A股
000030,富奥股份,标普道琼斯A股
000040,东旭蓝天,标普道琼斯A股
000060,中金岭南,标普道琼斯A股
000088,盐田港,标普道琼斯A股
000488,晨鸣纸业,标普道琼斯A股
000537,广宇发展,标普道琼斯A股
000541,佛山照明,标普道琼斯A股
000546,金圆股份,标普道琼斯A股
000650,仁和药业,标普道琼斯A股
000717,中南股份,标普道琼斯A股
000718,苏宁环球,标普道琼斯A股
000767,晋控电力,标普道琼斯A股
000898,鞍钢股份,标普道琼斯A股
002042,华孚时尚,标普道琼斯A股
002303,美盈森,标普道琼斯A股
002366,*ST海核,标普道琼斯A股
002390,信邦制药,标普道琼斯A股
002461,珠江啤酒,标普道琼斯A股
002489,浙江永强,标普道琼斯A股
002672,东江环保,标普道琼斯A股
002717,岭南股份,标普道琼斯A股
002815,崇达技术,标普道琼斯A股
002926,华西证券,标普道琼斯A股
600020,中原高速,标普道琼斯A股
600061,国投资本,标普道琼斯A股
600094,大名城,标普道琼斯A股
600167,联美控股,标普道琼斯A股
600208,新湖中宝,标普道琼斯A股
600219,南山铝业,标普道琼斯A股
600236,桂冠电力,标普道琼斯A股
600337,美克家居,标普道琼斯A股
600340,华夏幸福,标普道琼斯A股
600582,天地科技,标普道琼斯A股
600606,绿地控股,标普道琼斯A股
600667,太极实业,标普道琼斯A股
600704,物产中大,标普道琼斯A股
600708,光明地产,标普道琼斯A股
600808,马钢股份,标普道琼斯A股
600820,隧道股份,标普道琼斯A股
601009,南京银行,标普道琼斯A股
601019,山东出版,标普道琼斯A股
601107,四川成渝,标普道琼斯A股
601233,桐昆股份,标普道琼斯A股
601377,兴业证券,标普道琼斯A股
601555,东吴证券,标普道琼斯A股
601588,北辰实业,标普道琼斯A股
601988,中国银行,标普道琼斯A股
603056,德邦股份,标普道琼斯A股
000039,中集集团,标普道琼斯A股
000156,华数传媒,标普道琼斯A股
000401,冀东水泥,标普道琼斯A股
000402,金融街,标普道琼斯A股
000517,荣安地产,标普道琼斯A股
000564,ST大集,标普道琼斯A股
000598,兴蓉环境,标普道琼斯A股
000617,中油资本,标普道琼斯A股
000620,新华联,标普道琼斯A股
000627,天茂集团,标普道琼斯A股
000629,钒钛股份,标普道琼斯A股
000639,西王食品,标普道琼斯A股
000758,中色股份,标普道琼斯A股
000825,太钢不锈,标普道琼斯A股
000918,嘉凯城,标普道琼斯A股
002001,新和成,标普道琼斯A股
002004,华邦健康,标普道琼斯A股
002007,华兰生物,标普道琼斯A股
002128,电投能源,标普道琼斯A股
